1,3,9,4,5,8,7,6,2
8,4,1,5,6,9,2,7,3
2,5,3,6,7,1,9,8,4
3,6,4,7,8,2,1,9,5
4,7,5,2,9,3,8,1,6
5,8,6,9,1,4,3,2,7
