8,3,2,4,5,6,1,7
1,4,5,3,6,7,2,8
2,1,6,8,3,4,7,5
3,6,7,5,8,1,4,2
4,7,8,6,1,2,5,3
5,8,1,7,2,3,6,4
6,5,4,2,7,8,3,1
