3,4,1,5,2,9,7,8,6
1,2,9,6,5,4,8,3,7
7,5,6,3,8,1,9,4,2
4,9,7,1,6,8,2,5,3
2,3,8,9,7,5,4,6,1
9,6,3,7,4,2,5,1,8
6,8,4,2,1,7,3,9,5
