7,5,3,6,2,4,9,1,8
8,6,9,5,3,1,7,4,2
5,8,2,9,1,7,4,6,3
3,2,8,7,9,6,1,5,4
6,1,7,8,4,3,5,2,9
9,7,6,4,8,5,2,3,1
