5,3,6,1,2,4,7,8
2,4,7,6,3,5,8,1
3,5,8,7,4,6,1,2
4,6,1,8,5,7,2,3
1,7,2,5,6,8,3,4
6,8,3,2,7,1,4,5
7,1,4,3,8,2,5,6
8,2,5,4,1,3,6,7
