5,1,2,7,4,8,6,3,9
4,2,3,9,6,7,5,8,1
3,4,5,1,8,6,9,7,2
6,8,4,5,2,9,7,1,3
7,5,6,3,9,1,4,2,8
1,6,7,4,3,2,8,9,5
