5,4,7,8,2,3,6,1
1,5,3,4,6,8,7,2
2,6,4,1,7,5,8,3
3,2,5,6,8,1,4,7
4,8,6,3,1,7,2,5
8,1,2,7,5,4,3,6
6,7,8,5,3,2,1,4
7,3,1,2,4,6,5,8
