0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.37037037037037024,2.3888888888888884,0.7407407407407405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.583333333333333,2.583333333333334,3.9722222222222223,0.4513888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.331111111111111,0.8913333333333346,4.409111111111112,4.9177777777777765,1.6800000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.217222222222222,2.921666666666666,5.2540740740740715,7.800555555555556,7.293333333333335,6.364259259259263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,11.17637188208617,8.367763200518304,7.108072562358275,10.261490119857468,10.637256235827664,9.270555555555555,2.546744412050536,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.489209183673468,12.74602324263039,9.542284580498865,11.366705640589565,16.142413548752838,15.726031746031751,17.64005385487528,10.972213010204083,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.841159611992943,17.160881834215168,14.24884458721761,14.324967176170878,15.44276434030402,20.976973698944597,18.151780220318585,15.619075648778034,22.9633036239187,0.0,0.0,0.0,0.0
0.0,0.0,21.043121693121694,21.824714663643242,19.9207993197279,18.238027210884358,19.793115079365073,26.427105694129505,30.311063555051646,25.000172587553532,25.025785147392284,28.106363693625596,0.0,0.0,0.0
0.0,0.0,25.04112286684994,26.923979106293164,24.04522851166792,22.570627819915018,26.255494333526606,29.184257593220092,32.04954771568309,34.48505708071136,33.34673957699785,31.95824353095999,24.444222420414842,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
