1,8,7,5,4,9,2,3,6
2,3,8,6,5,1,9,4,7
3,1,9,7,6,2,4,5,8
4,2,1,8,7,3,5,6,9
5,6,2,9,8,4,3,7,1
6,4,3,1,9,5,7,8,2
7,5,4,2,1,6,8,9,3
8,9,5,3,2,7,6,1,4
9,7,6,4,3,8,1,2,5
