9,2,8,1,5,3,6,7,4
1,6,9,5,7,2,4,8,3
3,4,6,2,1,9,8,5,7
6,8,7,3,9,4,1,2,5
2,7,4,9,6,5,3,1,8
7,1,5,8,4,6,2,3,9
