7,9,4,5,3,8,1,6,2
8,4,6,7,5,1,9,2,3
4,7,2,1,8,5,6,3,9
1,5,3,4,2,6,7,9,8
2,6,9,8,7,3,5,4,1
9,2,5,6,1,7,3,8,4
6,3,1,9,4,2,8,5,7
