1,4,6,8,3,5,2,7
2,8,1,5,7,6,3,4
7,6,2,3,4,8,5,1
5,7,8,4,6,3,1,2
4,2,3,7,5,1,6,8
3,1,7,6,8,2,4,5
6,5,4,2,1,7,8,3
